strategy,date,direction,entry_time,exit_time,entry_underlying,exit_underlying,entry_premium,exit_premium,qty,gross_pnl,fees,net_pnl,reason,setup,symbol,instrument,regime,segment
rsi_15min,2025-10-20,bullish,11:20,,6595.0,6595.0,6595.0,6595.0,12,0.0,106.75,-106.75,S3_TIME75,S3,DIVISLAB-EQ,equity,BULL,all
rsi_15min,2025-10-20,bullish,11:30,,740.3,739.7,740.3,739.7,112,-67.19999999998981,109.55,-176.75,S3_RSI50,S3,HDFCLIFE-EQ,equity,BULL,all
rsi_bounce,2025-10-23,bullish,10:50,,2478.68,2477.23,2478.68,2477.23,33,-47.849999999994,108.73,-156.58,RSI5_50,S1,ADANIENT-EQ,equity,BULL,all
rsi_bounce,2025-10-23,bullish,11:25,,3208.47,3211.67,3208.47,3211.67,25,80.00000000000682,107.59,-27.59,RSI5_50,S1,TRENT-EQ,equity,BULL,all
rsi_bounce,2025-10-23,bullish,11:20,,170.61,170.71,170.61,170.71,486,48.59999999999724,109.61,-61.01,RSI5_50,S1,IRCON-EQ,equity,BULL,all
rsi_bounce,2025-10-23,bullish,11:00,,312.05,311.5,312.05,311.5,265,-145.750000000003,109.36,-255.11,RSI5_50,S1,JIOFIN-EQ,equity,BULL,all
rsi_bounce,2025-10-23,bullish,12:30,,12252.0,12255.0,12252.0,12255.0,6,18.0,102.53,-84.53,RSI5_50,S1,ULTRACEMCO-EQ,equity,BULL,all
rsi_bounce,2025-10-23,bullish,13:15,,289.6,289.7,289.6,289.7,286,62.7999999999883,129.55,-66.75,RSI5_50,S1,POWERGRID-EQ,equity,BULL,all
rsi_bounce,2025-10-23,bullish,13:35,,419.95,419.85,419.95,419.85,197,-19.69999999999328,109.44,-129.14,RSI5_50,S1,BEL-EQ,equity,BULL,all
rsi_15min,2025-10-23,bullish,11:40,,331.55,332.1,331.55,332.1,250,137.50000000000284,109.64,27.86,S3_RSI50,S3,ETERNAL-EQ,equity,BULL,all
rsi_15min,2025-10-23,bullish,11:40,,174.07,174.44,174.07,174.44,476,176.12000000000216,109.64,66.48,S3_RSI50,S3,TATASTEEL-EQ,equity,BULL,all
rsi_bounce,2025-10-24,bullish,10:25,,414.05,414.45,414.05,414.45,200,91.99999999999818,129.55,-37.55,RSI5_50,S1,ITC-EQ,equity,BULL,all
rsi_bounce,2025-10-24,bullish,10:20,,9034.5,9024.0,9034.5,9024.0,9,-94.5,108.33,-202.83,RSI5_50,S1,BAJAJ-AUTO-EQ,equity,BULL,all
rsi_bounce,2025-10-24,bullish,10:35,,340.25,340.8,340.25,340.8,243,133.65000000000276,109.48,24.17,RSI5_50,S1,NTPC-EQ,equity,BULL,all
rsi_bounce,2025-10-24,bullish,10:45,,1521.2,1522.4,1521.2,1522.4,54,64.80000000000246,109.04,-44.24,RSI5_50,S1,INFY-EQ,equity,BULL,all
rsi_bounce,2025-10-24,bullish,10:45,,751.4,752.15,751.4,752.15,110,82.5,109.43,-26.93,RSI5_50,S1,INDUSINDBK-EQ,equity,BULL,all
rsi_bounce,2025-10-24,bullish,10:20,,169.83,169.5,169.83,169.5,488,-161.0400000000061,109.49,-270.53,TIME75,S1,IRCON-EQ,equity,BULL,all
rsi_bounce,2025-10-24,bullish,11:35,,117.48,117.64,117.48,117.64,706,112.95999999999759,109.66,3.3,RSI5_50,S1,PNB-EQ,equity,BULL,all
rsi_bounce,2025-10-24,bullish,11:30,,2432.44,2437.09,2432.44,2437.09,34,158.1000000000031,109.51,48.59,RSI5_50,S1,ADANIENT-EQ,equity,BULL,all
rsi_bounce,2025-10-24,bullish,11:20,,737.0,737.05,737.0,737.05,112,5.599999999994907,109.32,-103.72,RSI5_50,S1,HDFCLIFE-EQ,equity,BULL,all
rsi_bounce,2025-10-24,bullish,12:40,,420.7,421.3,420.7,421.3,197,118.20000000000448,109.63,8.57,RSI5_50,S1,BEL-EQ,equity,BULL,all
rsi_bounce,2025-10-24,bullish,13:35,,2493.3,2494.1,2493.3,2494.1,33,26.399999999990996,109.13,-82.73,RSI5_50,S1,ASIANPAINT-EQ,equity,BULL,all
rsi_bounce,2025-10-24,bullish,13:40,,391.95,392.15,391.95,392.15,211,42.1999999999976,109.45,-67.25,RSI5_50,S1,COALINDIA-EQ,equity,BULL,all
rsi_bounce,2025-10-24,bullish,13:50,,1369.8,1370.2,1369.8,1370.2,60,24.000000000005457,109.05,-85.05,RSI5_50,S1,ICICIBANK-EQ,equity,BULL,all
rsi_bounce,2025-10-24,bullish,13:40,,1146.7,1149.0,1146.7,1149.0,72,165.59999999999673,109.41,56.19,RSI5_50,S1,TATACONSUM-EQ,equity,BULL,all
rsi_bounce,2025-10-24,bullish,13:30,,169.65,169.42,169.65,169.42,489,-112.4700000000089,109.56,-222.03,RSI5_50,S1,IRCON-EQ,equity,BULL,all
rsi_bounce,2025-10-24,bullish,13:55,,751.5,752.6,751.5,752.6,110,121.0000000000025,109.46,11.54,RSI5_50,S1,INDUSINDBK-EQ,equity,BULL,all
rsi_bounce,2025-10-24,bullish,13:55,,1448.8,1449.5,1448.8,1449.5,57,87.50000000000568,129.36,-41.86,RSI5_50,S1,RELIANCE-EQ,equity,BULL,all
rsi_15min,2025-10-24,bullish,11:40,,7854.0,7875.5,7854.0,7875.5,10,215.0,106.4,108.6,S3_RSI50,S3,APOLLOHOSP-EQ,equity,BULL,all
rsi_15min,2025-10-24,bullish,11:40,,2156.8,2161.1,2156.8,2161.1,38,163.39999999998963,108.95,54.45,S3_RSI50,S3,BAJAJFINSV-EQ,equity,BULL,all
rsi_15min,2025-10-24,bullish,11:40,,2830.5,2840.6,2830.5,2840.6,29,292.89999999999736,109.12,183.78,S3_RSI50,S3,GRASIM-EQ,equity,BULL,all
rsi_15min,2025-10-24,bullish,13:45,,1849.5,1848.3,1849.5,1848.3,44,-52.800000000002,108.42,-161.22,S3_RSI50,S3,SBILIFE-EQ,equity,BULL,all
rsi_15min,2025-10-24,bullish,13:45,,3716.2,3713.2,3716.2,3713.2,22,-66.0,108.68,-174.68,S3_EXIT,S3,TITAN-EQ,equity,BULL,all
rsi_15min,2025-10-24,bullish,13:50,,7855.0,7850.0,7855.0,7850.0,10,-50.0,106.28,-156.28,S3_EXIT,S3,APOLLOHOSP-EQ,equity,BULL,all
rsi_bounce,2025-10-27,bullish,10:15,,5964.0,5972.5,5964.0,5972.5,13,110.5,105.59,4.91,RSI5_50,S1,BRITANNIA-EQ,equity,BULL,all
rsi_bounce,2025-10-27,bullish,10:45,,2418.87,2420.51,2418.87,2420.51,34,55.76000000001113,109.12,-53.36,RSI5_50,S1,ADANIENT-EQ,equity,BULL,all
rsi_bounce,2025-10-27,bullish,10:20,,170.45,170.17,170.45,170.17,486,-136.08000000000055,109.47,-245.55,RSI5_50,S1,IRCON-EQ,equity,BULL,all
rsi_bounce,2025-10-27,bullish,11:20,,129.49,129.62,129.49,129.62,640,83.19999999999709,109.59,-26.39,RSI5_50,S1,SAIL-EQ,equity,BULL,all
rsi_bounce,2025-10-27,bullish,11:20,,5950.0,5951.0,5950.0,5951.0,13,13.0,105.4,-92.4,RSI5_50,S1,BRITANNIA-EQ,equity,BULL,all
rsi_bounce,2025-10-27,bullish,12:45,,1166.2,1166.0,1166.2,1166.0,71,-14.200000000003229,109.5,-123.7,RSI5_50,S1,TATACONSUM-EQ,equity,BULL,all
rsi_bounce,2025-10-27,bullish,12:35,,3605.7,3598.3,3605.7,3598.3,23,-170.19999999999163,109.52,-279.72,RSI5_50,S1,M&M-EQ,equity,BULL,all
rsi_bounce,2025-10-27,bullish,12:40,,3208.2,3200.0,3208.2,3200.0,25,-204.99999999999545,107.45,-312.45,RSI5_50,S1,TRENT-EQ,equity,BULL,all
rsi_bounce,2025-10-27,bullish,13:00,,170.55,170.21,170.55,170.21,486,-165.24000000000166,109.49,-274.73,RSI5_50,S1,IRCON-EQ,equity,BULL,all
rsi_bounce,2025-10-27,bullish,13:35,,1001.2,1002.2,1001.2,1002.2,82,82.0,109.02,-27.02,RSI5_50,S1,HDFCBANK-EQ,equity,BULL,all
rsi_bounce,2025-10-27,bullish,13:25,,530.5,530.3,530.5,530.3,156,-31.200000000007094,109.46,-140.66,RSI5_50,S1,JSWENERGY-EQ,equity,BULL,all
rsi_bounce,2025-10-28,bullish,10:15,,306.05,305.75,306.05,305.75,271,-81.30000000000308,109.57,-190.87,RSI5_50,S1,JIOFIN-EQ,equity,BULL,all
rsi_bounce,2025-10-28,bullish,10:15,,5867.5,5851.5,5867.5,5851.5,14,-224.0,108.9,-332.9,RSI5_50,S1,BRITANNIA-EQ,equity,BULL,all
rsi_bounce,2025-10-28,bullish,10:15,,2416.73,2412.27,2416.73,2412.27,34,-151.64000000000124,108.95,-260.59,RSI5_50,S1,ADANIENT-EQ,equity,BULL,all
rsi_bounce,2025-10-28,bullish,11:25,,3592.3,3593.2,3592.3,3593.2,23,20.699999999991633,109.37,-88.67,RSI5_50,S1,M&M-EQ,equity,BULL,all
rsi_bounce,2025-10-28,bullish,11:15,,417.4,417.35,417.4,417.35,198,-9.899999999990996,109.38,-119.28,RSI5_50,S1,ITC-EQ,equity,BULL,all
rsi_bounce,2025-10-28,bullish,10:55,,1451.7,1443.2,1451.7,1443.2,57,-484.5,109.23,-593.73,TIME75,S1,TECHM-EQ,equity,BULL,all
rsi_bounce,2025-10-28,bullish,11:35,,1682.2,1681.4,1682.2,1681.4,49,-39.19999999999777,109.21,-148.41,RSI5_50,S1,SUNPHARMA-EQ,equity,BULL,all
rsi_bounce,2025-10-28,bullish,12:30,,391.7,392.4,391.7,392.4,211,147.6999999999976,109.46,38.24,RSI5_50,S1,COALINDIA-EQ,equity,BULL,all
rsi_bounce,2025-10-28,bullish,13:55,,2500.9,2493.0,2500.9,2493.0,33,-260.700000000003,109.18,-369.88,RSI5_50,S1,ASIANPAINT-EQ,equity,BULL,all
rsi_bounce,2025-10-28,bullish,13:20,,169.87,168.78,169.87,168.78,488,-531.9200000000017,109.31,-641.23,TIME75,S1,IRCON-EQ,equity,BULL,all
rsi_bounce,2025-10-28,bullish,13:55,,3576.7,3567.3,3576.7,3567.3,23,-216.19999999999163,108.99,-325.19,RSI5_50,S1,M&M-EQ,equity,BULL,all
rsi_15min,2025-10-28,bullish,11:15,,918.45,918.6,918.45,918.6,90,13.499999999997954,109.39,-95.89,S3_RSI50,S3,SBIN-EQ,equity,BULL,all
rsi_15min,2025-10-28,bullish,11:20,,6435.0,6409.5,6435.0,6409.5,12,-306.0,105.14,-411.14,S3_TIME75,S3,DIVISLAB-EQ,equity,BULL,all
rsi_15min,2025-10-28,bullish,11:25,,3696.0,3698.4,3696.0,3698.4,22,52.800000000002,108.4,-55.6,S3_RSI50,S3,TITAN-EQ,equity,BULL,all
rsi_15min,2025-10-28,bullish,13:55,,1238.6,1240.0,1238.6,1240.0,67,93.8000000000061,109.7,-15.9,S3_EXIT,S3,AXISBANK-EQ,equity,BULL,all
rsi_15min,2025-10-28,bullish,13:55,,2130.6,2127.1,2130.6,2127.1,38,-133.0,108.06,-241.06,S3_EXIT,S3,BAJAJFINSV-EQ,equity,BULL,all
rsi_15min,2025-10-28,bullish,14:10,,1066.95,1064.6,1066.95,1064.6,77,-180.9500000000105,108.92,-289.87,S3_EXIT,S3,BAJFINANCE-EQ,equity,BULL,all
rsi_bounce,2025-10-29,bullish,10:15,,2491.5,2490.0,2491.5,2490.0,33,-49.5,109.04,-158.54,RSI5_50,S1,HINDUNILVR-EQ,equity,BULL,all
rsi_bounce,2025-10-29,bullish,11:20,,3163.0,3167.87,3163.0,3167.87,26,126.61999999999716,109.14,17.48,RSI5_50,S1,TRENT-EQ,equity,BULL,all
rsi_bounce,2025-10-29,bullish,11:20,,1175.0,1175.3,1175.0,1175.3,70,20.999999999996817,109.1,-88.1,RSI5_50,S1,TATACONSUM-EQ,equity,BULL,all
rsi_bounce,2025-10-29,bullish,11:50,,1206.9,1209.2,1206.9,1209.2,68,156.3999999999969,109.04,47.36,RSI5_50,S1,JSWSTEEL-EQ,equity,BULL,all
rsi_bounce,2025-10-29,bullish,11:50,,6463.0,6464.5,6463.0,6464.5,12,18.0,105.56,-87.56,RSI5_50,S1,DIVISLAB-EQ,equity,BULL,all
rsi_bounce,2025-10-29,bullish,13:20,,9031.5,9028.0,9031.5,9028.0,9,1.0,128.35,-127.35,RSI5_50,S1,BAJAJ-AUTO-EQ,equity,BULL,all
rsi_bounce,2025-10-29,bullish,13:50,,1451.6,1450.6,1451.6,1450.6,57,21.200000000006185,129.44,-108.24,RSI5_50,S1,TECHM-EQ,equity,BULL,all
rsi_15min,2025-10-29,bullish,11:30,,329.0,329.8,329.0,329.8,252,201.60000000000286,109.68,91.92,S3_RSI50,S3,ETERNAL-EQ,equity,BULL,all
rsi_15min,2025-10-29,bullish,13:35,,3525.0,3536.0,3525.0,3536.0,23,253.0,108.34,144.66,S3_EXIT,S3,M&M-EQ,equity,BULL,all
rsi_bounce,2025-10-30,bullish,10:25,,326.85,327.0,326.85,327.0,253,37.94999999999425,109.45,-71.5,RSI5_50,S1,ETERNAL-EQ,equity,BULL,all
rsi_bounce,2025-10-30,bullish,10:15,,622.2,621.0,622.2,621.0,133,-159.60000000000605,109.39,-268.99,RSI5_50,S1,NAVA-EQ,equity,BULL,all
rsi_bounce,2025-10-30,bullish,10:50,,1437.0,1438.3,1437.0,1438.3,57,74.09999999999741,108.87,-34.77,RSI5_50,S1,TECHM-EQ,equity,BULL,all
rsi_bounce,2025-10-30,bullish,12:00,,1435.0,1434.7,1435.0,1434.7,57,-17.099999999997408,108.75,-125.85,RSI5_50,S1,TECHM-EQ,equity,BULL,all
rsi_bounce,2025-10-30,bullish,12:00,,1269.4,1269.7,1269.4,1269.7,65,19.499999999997044,109.29,-89.79,RSI5_50,S1,NESTLEIND-EQ,equity,BULL,all
rsi_bounce,2025-10-30,bullish,12:20,,745.3,744.35,745.3,744.35,111,-105.44999999999243,109.4,-214.85,RSI5_50,S1,HDFCLIFE-EQ,equity,BULL,all
rsi_bounce,2025-10-30,bullish,12:05,,2454.74,2451.15,2454.74,2451.15,33,-118.4699999999898,108.09,-226.56,TIME75,S1,ADANIENT-EQ,equity,BULL,all
rsi_bounce,2025-10-30,bullish,12:55,,6620.5,6614.5,6620.5,6614.5,12,36.5,126.94,-90.44,RSI5_50,S1,DIVISLAB-EQ,equity,BULL,all
rsi_bounce,2025-10-30,bullish,13:45,,1167.5,1169.3,1167.5,1169.3,71,127.79999999999677,109.63,18.17,RSI5_50,S1,TATACONSUM-EQ,equity,BULL,all
rsi_bounce,2025-10-30,bullish,13:50,,291.15,291.1,291.15,291.1,285,-14.24999999998704,109.64,-123.89,RSI5_50,S1,POWERGRID-EQ,equity,BULL,all
rsi_bounce,2025-10-30,bullish,13:05,,172.04,171.77,172.04,171.77,482,-130.13999999999123,109.53,-239.67,RSI5_50,S1,IRCON-EQ,equity,BULL,all
rsi_bounce,2025-10-31,bullish,10:15,,533.65,533.65,533.65,533.65,155,0.0,109.44,-109.44,RSI5_50,S1,JSWENERGY-EQ,equity,BULL,all
rsi_bounce,2025-10-31,bullish,10:25,,1693.2,1695.2,1693.2,1695.2,49,98.0,109.67,-11.67,RSI5_50,S1,SUNPHARMA-EQ,equity,BULL,all
rsi_bounce,2025-10-31,bullish,10:15,,3140.47,3136.67,3140.47,3136.67,26,-98.7999999999929,108.59,-207.39,RSI5_50,S1,TRENT-EQ,equity,BULL,all
rsi_bounce,2025-10-31,bullish,10:25,,991.1,985.5,991.1,985.5,83,-464.8000000000019,108.87,-573.67,RSI5_50,S1,HDFCBANK-EQ,equity,BULL,all
rsi_bounce,2025-10-31,bullish,11:15,,1427.7,1429.2,1427.7,1429.2,58,87.0,109.55,-22.55,RSI5_50,S1,TECHM-EQ,equity,BULL,all
rsi_bounce,2025-10-31,bullish,11:05,,1445.3,1446.0,1445.3,1446.0,57,39.90000000000259,109.21,-69.31,RSI5_50,S1,ADANIPORTS-EQ,equity,BULL,all
rsi_bounce,2025-10-31,bullish,11:20,,1346.0,1347.6,1346.0,1347.6,61,97.59999999999445,109.03,-11.43,RSI5_50,S1,ICICIBANK-EQ,equity,BULL,all
rsi_bounce,2025-10-31,bullish,10:40,,2108.5,2108.1,2108.5,2108.1,39,-15.600000000003547,109.07,-124.67,RSI5_50,S1,BAJAJFINSV-EQ,equity,BULL,all
rsi_bounce,2025-10-31,bullish,11:40,,423.6,423.5,423.6,423.5,195,-19.500000000004434,109.35,-128.85,RSI5_50,S1,ITC-EQ,equity,BULL,all
rsi_bounce,2025-10-31,bullish,11:30,,389.95,389.7,389.95,389.7,212,-53.0,109.37,-162.37,RSI5_50,S1,COALINDIA-EQ,equity,BULL,all
rsi_bounce,2025-10-31,bullish,12:45,,2520.4,2520.8,2520.4,2520.8,32,12.80000000000291,107.89,-95.09,RSI5_50,S1,ASIANPAINT-EQ,equity,BULL,all
rsi_bounce,2025-10-31,bullish,13:00,,5573.0,5573.0,5573.0,5573.0,14,0.0,105.9,-105.9,RSI5_50,S1,HEROMOTOCO-EQ,equity,BULL,all
rsi_bounce,2025-10-31,bullish,13:00,,170.29,170.12,170.29,170.12,487,-82.78999999999391,109.56,-192.35,RSI5_50,S1,IRCON-EQ,equity,BULL,all
rsi_bounce,2025-10-31,bullish,13:50,,307.65,308.2,307.65,308.2,269,147.95000000000306,109.54,38.41,RSI5_50,S1,JIOFIN-EQ,equity,BULL,all
rsi_bounce,2025-10-31,bullish,13:10,,136.07,135.66,136.07,135.66,609,-249.68999999999792,109.43,-359.12,RSI5_50,S1,SAIL-EQ,equity,BULL,all
rsi_15min,2025-10-31,bullish,11:20,,158.06,158.1,158.06,158.1,525,20.999999999995822,109.66,-88.66,S3_RSI50,S3,ADANIPOWER-EQ,equity,BULL,all
rsi_15min,2025-10-31,bullish,11:30,,847.7,848.0,847.7,848.0,97,29.09999999999559,109.09,-79.99,S3_RSI50,S3,HINDALCO-EQ,equity,BULL,all
rsi_15min,2025-10-31,bullish,11:20,,1195.1,1194.1,1195.1,1194.1,69,-69.0,109.21,-178.21,S3_TIME75,S3,DRREDDY-EQ,equity,BULL,all
rsi_15min,2025-10-31,bullish,13:45,,2516.8,2516.5,2516.8,2516.5,32,-9.60000000000582,107.8,-117.4,S3_RSI50,S3,ASIANPAINT-EQ,equity,BULL,all
rsi_bounce,2025-11-03,bullish,10:52,,615.0,615.8,615.0,615.8,134,107.1999999999939,109.26,-2.06,RSI5_50,S1,NAVA-EQ,equity,BULL,all
rsi_bounce,2025-11-03,bullish,11:26,,612.8,613.95,612.8,613.95,135,155.25000000001228,109.53,45.72,RSI5_50,S1,NAVA-EQ,equity,BULL,all
rsi_bounce,2025-11-03,bullish,11:40,,418.88,418.76,418.88,418.76,198,-23.7600000000009,109.59,-133.35,RSI5_50,S1,KOTAKBANK-EQ,equity,BULL,all
rsi_bounce,2025-11-03,bullish,11:30,,2898.1,2888.9,2898.1,2888.9,28,-257.5999999999949,108.13,-365.73,RSI5_50,S1,GRASIM-EQ,equity,BULL,all
rsi_bounce,2025-11-03,bullish,12:10,,1529.7,1533.6,1529.7,1533.6,54,210.59999999999263,109.45,101.15,RSI5_50,S1,HCLTECH-EQ,equity,BULL,all
rsi_bounce,2025-11-03,bullish,12:15,,1476.3,1480.4,1476.3,1480.4,56,229.60000000000764,109.52,120.08,RSI5_50,S1,INFY-EQ,equity,BULL,all
rsi_bounce,2025-11-03,bullish,12:15,,3115.8,3120.07,3115.8,3120.07,26,111.01999999999953,108.21,2.81,RSI5_50,S1,TRENT-EQ,equity,BULL,all
rsi_bounce,2025-11-03,bullish,11:55,,335.0,335.3,335.0,335.3,247,74.10000000000281,109.49,-35.39,RSI5_50,S1,NTPC-EQ,equity,BULL,all
rsi_bounce,2025-11-03,bullish,12:35,,5531.5,5544.0,5531.5,5544.0,15,156.0,129.71,26.29,RSI5_50,S1,HEROMOTOCO-EQ,equity,BULL,all
rsi_bounce,2025-11-03,bullish,12:50,,138.77,139.02,138.77,139.02,598,131.59999999999593,129.73,1.87,RSI5_50,S1,SAIL-EQ,equity,BULL,all
rsi_15min,2025-11-03,bullish,11:55,,305.85,305.95,305.85,305.95,271,27.099999999990757,109.58,-82.48,S3_RSI50,S3,JIOFIN-EQ,equity,BULL,all
rsi_bounce,2025-11-04,bullish,10:25,,167.55,167.95,167.55,167.95,495,197.99999999998875,109.71,88.29,RSI5_50,S1,IRCON-EQ,equity,BULL,all
rsi_bounce,2025-11-04,bullish,10:25,,793.35,792.8,793.35,792.8,104,-57.200000000007094,109.25,-166.45,RSI5_50,S1,INDUSINDBK-EQ,equity,BULL,all
rsi_bounce,2025-11-04,bullish,10:20,,1695.4,1688.4,1695.4,1688.4,48,-336.0,108.28,-444.28,TIME75,S1,SUNPHARMA-EQ,equity,BULL,all
rsi_bounce,2025-11-04,bullish,10:50,,2992.2,2981.7,2992.2,2981.7,27,-283.5,107.85,-391.35,RSI5_50,S1,TCS-EQ,equity,BULL,all
rsi_bounce,2025-11-04,bullish,11:10,,5294.5,5271.0,5294.5,5271.0,15,-352.5,106.78,-459.28,TIME75,S1,HEROMOTOCO-EQ,equity,BULL,all
rsi_bounce,2025-11-04,bullish,11:40,,238.11,237.64,238.11,237.64,348,-163.5600000000095,109.47,-273.03,RSI5_50,S1,WIPRO-EQ,equity,BULL,all
rsi_bounce,2025-11-04,bullish,13:30,,137.6,137.81,137.6,137.81,603,126.6300000000048,109.69,16.94,RSI5_50,S1,SAIL-EQ,equity,BULL,all
rsi_bounce,2025-11-04,bullish,13:45,,1685.2,1687.2,1685.2,1687.2,49,98.0,109.37,-11.37,RSI5_50,S1,SUNPHARMA-EQ,equity,BULL,all
rsi_bounce,2025-11-04,bullish,13:23,,2888.1,2882.3,2888.1,2882.3,28,15.200000000006185,127.97,-112.77,RSI5_50,S1,GRASIM-EQ,equity,BULL,all
rsi_15min,2025-11-04,bullish,11:25,,254.5,254.35,254.5,254.35,326,-48.90000000000185,109.59,-158.49,S3_RSI50,S3,ONGC-EQ,equity,BULL,all
rsi_15min,2025-11-04,bullish,11:15,,304.75,303.8,304.75,303.8,272,-258.3999999999969,109.45,-367.85,S3_TIME75,S3,JIOFIN-EQ,equity,BULL,all
rsi_15min,2025-11-04,bullish,11:15,,1182.5,1182.9,1182.5,1182.9,70,28.000000000006366,109.49,-81.49,S3_TIME75,S3,JSWSTEEL-EQ,equity,BULL,all
rsi_15min,2025-11-04,bullish,14:25,,2446.3,2446.3,2446.3,2446.3,33,0.0,107.96,-107.96,S3_EXIT,S3,HINDUNILVR-EQ,equity,BULL,all
rsi_bounce,2025-11-06,bullish,10:20,,6074.0,6078.0,6074.0,6078.0,13,52.0,106.64,-54.64,RSI5_50,S1,BRITANNIA-EQ,equity,BULL,all
rsi_bounce,2025-11-06,bullish,10:15,,253.3,253.45,253.3,253.45,327,49.049999999992565,109.56,-60.51,RSI5_50,S1,ONGC-EQ,equity,BULL,all
rsi_bounce,2025-11-06,bullish,10:20,,300.2,300.6,300.2,300.6,276,110.40000000000941,109.6,0.8,RSI5_50,S1,JIOFIN-EQ,equity,BULL,all
rsi_bounce,2025-11-06,bullish,10:25,,409.3,408.95,409.3,408.95,202,-70.7000000000046,109.38,-180.08,RSI5_50,S1,ITC-EQ,equity,BULL,all
rsi_bounce,2025-11-06,bullish,11:25,,3102.07,3105.87,3102.07,3105.87,26,98.7999999999929,107.93,-9.13,RSI5_50,S1,TRENT-EQ,equity,BULL,all
rsi_bounce,2025-11-06,bullish,10:50,,2269.18,2251.53,2269.18,2251.53,36,-635.3999999999869,108.36,-743.76,RSI5_50,S1,ADANIENT-EQ,equity,BULL,all
rsi_bounce,2025-11-06,bullish,11:20,,6035.5,6012.5,6035.5,6012.5,13,-299.0,106.09,-405.09,RSI5_50,S1,BRITANNIA-EQ,equity,BULL,all
rsi_bounce,2025-11-06,bullish,11:35,,408.2,408.1,408.2,408.1,203,-20.299999999993076,109.54,-129.84,RSI5_50,S1,BEL-EQ,equity,BULL,all
rsi_bounce,2025-11-06,bullish,12:27,,592.35,592.85,592.35,592.85,140,70.0,109.64,-39.64,RSI5_50,S1,NAVA-EQ,equity,BULL,all
rsi_bounce,2025-11-06,bullish,12:40,,416.6,416.32,416.6,416.32,199,-55.72000000000588,109.55,-165.27,RSI5_50,S1,KOTAKBANK-EQ,equity,BULL,all
rsi_bounce,2025-11-06,bullish,12:45,,2444.6,2449.6,2444.6,2449.6,33,165.0,107.98,57.02,RSI5_50,S1,HINDUNILVR-EQ,equity,BULL,all
rsi_bounce,2025-11-06,bullish,13:55,,2060.0,2061.0,2060.0,2061.0,40,40.0,109.23,-69.23,RSI5_50,S1,BAJAJFINSV-EQ,equity,BULL,all
rsi_bounce,2025-11-06,bullish,13:55,,782.8,783.7,782.8,783.7,106,95.40000000000964,109.69,-14.29,RSI5_50,S1,INDUSINDBK-EQ,equity,BULL,all
rsi_bounce,2025-11-06,bullish,13:55,,2257.93,2246.49,2257.93,2246.49,36,-411.84000000000196,108.16,-520.0,RSI5_50,S1,ADANIENT-EQ,equity,BULL,all
rsi_15min,2025-11-06,bullish,11:35,,285.2,285.75,285.2,285.75,291,160.0500000000033,109.73,50.32,S3_RSI50,S3,BANKBARODA-EQ,equity,BULL,all
rsi_15min,2025-11-06,bullish,11:20,,1322.9,1318.5,1322.9,1318.5,62,-272.80000000000564,108.78,-381.58,S3_TIME75,S3,ICICIBANK-EQ,equity,BULL,all
rsi_15min,2025-11-06,bullish,11:35,,779.85,782.0,779.85,782.0,106,227.8999999999976,109.51,118.39,S3_RSI50,S3,INDUSINDBK-EQ,equity,BULL,all
rsi_bounce,2025-11-07,bullish,10:40,,584.0,585.8,584.0,585.8,142,255.59999999999354,109.73,145.87,RSI5_50,S1,NAVA-EQ,equity,BULL,all
rsi_bounce,2025-11-07,bullish,10:55,,406.25,406.25,406.25,406.25,204,0.0,109.55,-109.55,RSI5_50,S1,ITC-EQ,equity,BULL,all
rsi_bounce,2025-11-07,bullish,11:40,,5553.0,5542.5,5553.0,5542.5,14,-147.0,105.63,-252.63,RSI5_50,S1,LTM-EQ,equity,BULL,all
rsi_bounce,2025-11-07,bullish,12:25,,1393.2,1394.1,1393.2,1394.1,59,53.09999999999195,109.07,-55.97,RSI5_50,S1,TECHM-EQ,equity,BULL,all
rsi_bounce,2025-11-07,bullish,12:40,,585.2,586.9,585.2,586.9,141,239.69999999999038,109.4,130.3,RSI5_50,S1,NAVA-EQ,equity,BULL,all
rsi_bounce,2025-11-07,bullish,12:30,,1684.8,1684.4,1684.8,1684.4,49,-19.599999999993315,109.31,-128.91,RSI5_50,S1,SUNPHARMA-EQ,equity,BULL,all
rsi_bounce,2025-11-07,bullish,13:20,,271.15,271.15,271.15,271.15,306,0.0,109.62,-109.62,RSI5_50,S1,POWERGRID-EQ,equity,BULL,all
rsi_bounce,2025-11-07,bullish,13:10,,1258.6,1260.7,1258.6,1260.7,65,136.50000000000887,108.82,27.68,RSI5_50,S1,NESTLEIND-EQ,equity,BULL,all
rsi_bounce,2025-11-07,bullish,13:15,,11894.0,11899.0,11894.0,11899.0,6,30.0,120.91,-90.91,RSI5_50,S1,ULTRACEMCO-EQ,equity,BULL,all
rsi_bounce,2025-11-07,bullish,13:24,,573.3,574.5,573.3,574.5,144,172.80000000000655,109.41,63.39,RSI5_50,S1,NAVA-EQ,equity,BULL,all
rsi_bounce,2025-11-10,bullish,10:15,,3656.6,3655.6,3656.6,3655.6,22,-22.0,107.72,-129.72,RSI5_50,S1,M&M-EQ,equity,BULL,all
rsi_bounce,2025-11-10,bullish,10:15,,1199.6,1197.2,1199.6,1197.2,69,-165.5999999999906,109.39,-274.99,RSI5_50,S1,DRREDDY-EQ,equity,BULL,all
